VendorID,tpep_pickup_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,pickup_borough,payment_type,fare_amount,mta_tax,improvement_surcharge,congestion_surcharge,tolls_amount,tip_amount,total_amount
1,2024-01-13 08:57:37,5,12.3,63,84,LGA Airport,1,37.85,0.5,1.0,0.0,6.94,9.35,55.64
2,2024-01-06 09:36:32,1,2.35,169,125,Queens,1,10.78,0.5,1.0,0.0,0.0,1.12,13.4
2,2024-01-19 19:47:08,1,0.54,223,30,Manhattan,1,6.59,0.5,1.0,2.75,0.0,1.03,11.87
2,2024-01-01 20:18:23,3,2.94,163,87,Manhattan,1,16.85,0.5,1.0,2.75,0.0,2.21,23.31
2,2024-01-26 17:51:27,5,3.97,171,43,Brooklyn,1,14.59,0.5,1.0,0.0,0.0,3.49,19.58
2,2024-01-15 21:46:41,1,1.04,223,120,Manhattan,1,8.14,0.5,1.0,2.75,0.0,1.63,14.02
2,2024-01-25 09:24:30,2,7.07,150,240,Manhattan,2,30.1,0.5,1.0,2.75,0.0,0.22,34.57
2,2024-01-21 05:31:22,1,1.29,33,146,Manhattan,1,9.28,0.5,1.0,2.75,0.0,2.18,15.71
2,2024-01-08 16:34:44,6,1.66,235,75,Queens,1,9.87,0.5,1.0,0.0,0.0,1.69,13.06
2,2024-01-06 18:49:19,6,3.02,164,24,Manhattan,1,13.16,0.5,1.0,2.75,0.0,1.98,19.39
1,2024-01-09 06:23:31,6,2.4,125,158,Manhattan,1,10.87,0.5,1.0,2.75,0.0,2.72,17.84
2,2024-01-19 18:37:32,2,2.27,11,1,Manhattan,2,14.17,0.5,1.0,2.75,0.0,0.22,18.64
2,2024-01-18 22:19:48,1,3.47,214,233,Brooklyn,1,15.2,0.5,1.0,0.0,0.0,3.74,20.44
1,2024-01-20 18:30:20,2,2.8,184,56,Bronx,2,13.76,0.5,1.0,0.0,0.0,0.0,15.26
2,2024-01-11 13:09:13,2,1.9,199,105,Queens,1,7.45,0.5,1.0,0.0,0.0,0.94,9.89
1,2024-01-01 00:47:29,5,0.6,154,259,Manhattan,1,10.26,0.5,1.0,2.75,0.0,1.4,15.91
2,2024-01-03 20:28:36,2,1.9,77,62,Staten Island,2,11.55,0.5,1.0,0.0,0.0,0.15,13.2
1,2024-01-10 18:06:11,4,2.0,109,197,Queens,1,8.9,0.5,1.0,0.0,0.0,2.09,12.49
2,2024-01-27 14:07:56,5,2.24,170,110,Manhattan,1,11.74,0.5,1.0,2.75,0.0,2.15,18.14
2,2024-01-19 07:49:14,1,18.3,136,179,JFK Airport,1,68.34,0.5,1.0,0.0,6.94,10.4,87.18
2,2024-01-11 08:27:03,2,4.83,1,124,Bronx,1,20.48,0.5,1.0,0.0,0.0,3.3,25.28
2,2024-01-18 03:44:00,4,0.84,245,181,Brooklyn,1,4.97,0.5,1.0,0.0,0.0,1.19,7.66
1,2024-01-22 07:42:51,1,1.7,238,116,Brooklyn,1,6.95,0.5,1.0,0.0,0.0,1.68,10.13
2,2024-01-14 22:06:56,3,1.45,250,94,Brooklyn,1,7.71,0.5,1.0,0.0,0.0,1.56,10.77
1,2024-01-19 05:40:39,2,3.43,235,71,Queens,1,13.99,0.5,1.0,0.0,0.0,2.45,17.94
2,2024-01-27 19:44:01,2,9.91,7,135,Manhattan,1,34.71,0.5,1.0,2.75,0.0,4.57,43.53
2,2024-01-03 23:10:08,4,1.67,149,192,Manhattan,1,12.77,0.5,1.0,2.75,0.0,2.35,19.37
1,2024-01-20 07:19:26,5,4.43,149,114,Manhattan,2,20.93,0.5,1.0,2.75,0.0,0.34,25.52
1,2024-01-05 09:48:07,1,9.79,209,23,Queens,2,30.98,0.5,1.0,0.0,0.0,0.6,33.08
1,2024-01-28 19:24:13,1,2.15,194,75,Queens,2,7.87,0.5,1.0,0.0,0.0,0.14,9.51
2,2024-01-20 07:02:39,4,2.51,255,77,Manhattan,2,12.8,0.5,1.0,2.75,0.0,0.3,17.35
2,2024-01-27 20:20:44,2,4.45,20,71,Bronx,1,13.64,0.5,1.0,0.0,0.0,2.21,17.35
2,2024-01-14 09:11:05,5,2.78,146,33,Brooklyn,1,8.93,0.5,1.0,0.0,0.0,1.99,12.42
1,2024-01-28 20:47:38,1,9.68,198,182,Brooklyn,1,31.79,0.5,1.0,0.0,0.0,7.68,40.97
2,2024-01-16 15:11:42,4,2.51,28,76,Brooklyn,2,9.28,0.5,1.0,0.0,0.0,0.26,11.04
2,2024-01-12 16:06:32,2,2.28,228,172,Manhattan,1,12.77,0.5,1.0,2.75,0.0,1.43,18.45
2,2024-01-14 08:17:45,6,2.76,190,160,Brooklyn,1,10.15,0.5,1.0,0.0,0.0,1.73,13.38
1,2024-01-08 06:56:31,1,5.17,67,29,Queens,2,16.09,0.5,1.0,0.0,0.0,0.22,17.81
1,2024-01-26 10:26:21,4,19.47,51,124,JFK Airport,1,71.75,0.5,1.0,0.0,0.0,8.97,82.22
1,2024-01-05 11:00:55,5,18.35,178,104,JFK Airport,1,69.57,0.5,1.0,0.0,0.0,12.57,83.64
2,2024-01-13 15:34:51,1,3.39,155,93,Manhattan,1,14.4,0.5,1.0,2.75,0.0,1.6,20.25
1,2024-01-18 19:36:16,1,19.44,261,133,JFK Airport,1,68.92,0.5,1.0,0.0,0.0,15.34,85.76
1,2024-01-09 13:21:50,1,0.0,211,255,Manhattan,1,22.72,0.5,1.0,2.75,0.0,4.19,31.16
2,2024-01-10 16:31:01,1,1.73,6,157,Bronx,2,8.36,0.5,1.0,0.0,0.0,0.03,9.89
2,2024-01-18 20:31:09,5,14.74,219,80,JFK Airport,1,70.38,0.5,1.0,0.0,0.0,17.26,89.14
2,2024-01-04 06:50:32,2,17.29,220,14,JFK Airport,1,64.28,0.5,1.0,0.0,0.0,12.08,77.86
2,2024-01-24 17:44:21,6,0.39,189,121,Queens,1,4.68,0.5,1.0,0.0,0.0,0.74,6.92
2,2024-01-05 07:01:07,5,2.01,20,189,Manhattan,2,14.01,0.5,1.0,2.75,0.0,0.07,18.33
1,2024-01-15 07:38:56,4,3.55,249,183,Manhattan,1,15.46,0.5,1.0,2.75,0.0,3.48,23.19
2,2024-01-22 10:13:23,5,16.75,17,176,LGA Airport,1,49.47,0.5,1.0,0.0,0.0,9.5,60.47
2,2024-01-26 08:42:57,2,1.5,25,64,Queens,1,11.24,0.5,1.0,0.0,0.0,2.56,15.3
1,2024-01-11 17:12:04,6,3.85,134,133,Manhattan,1,22.03,0.5,1.0,2.75,0.0,2.99,29.27
1,2024-01-25 22:04:34,3,2.06,182,248,Manhattan,1,13.23,0.5,1.0,2.75,0.0,2.84,20.32
2,2024-01-04 15:23:59,2,2.01,263,135,Bronx,1,10.26,0.5,1.0,0.0,0.0,2.0,13.76
2,2024-01-27 19:54:58,6,2.25,33,87,Bronx,1,8.79,0.5,1.0,0.0,0.0,1.15,11.44
2,2024-01-24 10:42:25,2,1.51,6,112,Brooklyn,2,11.08,0.5,1.0,0.0,0.0,0.0,12.58
2,2024-01-05 03:38:56,4,11.69,257,108,LGA Airport,1,36.4,0.5,1.0,0.0,0.0,5.91,43.81
1,2024-01-18 09:07:32,6,1.39,112,64,Manhattan,1,12.78,0.5,1.0,2.75,0.0,1.73,18.76
2,2024-01-04 20:58:42,5,29.87,189,263,JFK Airport,1,70.62,0.5,1.0,0.0,6.94,8.34,87.4
2,2024-01-27 15:31:47,1,1.72,185,44,Bronx,1,9.32,0.5,1.0,0.0,0.0,1.33,12.15
2,2024-01-16 14:16:54,1,1.26,180,24,Manhattan,1,9.97,0.5,1.0,2.75,0.0,1.01,15.23
1,2024-01-17 16:43:21,4,1.22,213,125,Queens,1,10.92,0.5,1.0,0.0,0.0,2.64,15.06
2,2024-01-12 06:00:44,5,1.85,167,177,Queens,2,3.98,0.5,1.0,0.0,0.0,0.06,5.54
1,2024-01-27 17:00:46,1,1.82,120,193,Manhattan,1,11.33,0.5,1.0,2.75,0.0,2.23,17.81
1,2024-01-17 03:05:58,1,1.32,145,26,Manhattan,1,12.76,0.5,1.0,2.75,0.0,2.27,19.28
1,2024-01-18 06:07:44,1,3.35,6,260,Queens,1,10.3,0.5,1.0,0.0,0.0,1.19,12.99
1,2024-01-14 21:40:43,2,16.11,15,179,JFK Airport,2,64.3,0.5,1.0,0.0,0.0,1.68,67.48
1,2024-01-02 09:24:46,2,4.13,88,141,Brooklyn,2,13.28,0.5,1.0,0.0,0.0,0.03,14.81
2,2024-01-15 17:55:58,5,13.15,99,114,LGA Airport,1,43.07,0.5,1.0,0.0,0.0,6.26,50.83
2,2024-01-07 02:04:07,2,4.08,192,253,Manhattan,1,18.29,0.5,1.0,2.75,0.0,2.82,25.36
1,2024-01-25 18:12:31,1,1.29,138,86,Brooklyn,1,6.13,0.5,1.0,0.0,0.0,1.41,9.04
2,2024-01-01 09:21:00,1,13.04,178,137,JFK Airport,1,66.84,0.5,1.0,0.0,6.94,12.78,88.06
2,2024-01-06 08:35:06,2,3.11,57,61,Queens,1,14.43,0.5,1.0,0.0,0.0,3.14,19.07
2,2024-01-08 15:20:53,3,1.69,117,169,Manhattan,1,7.4,0.5,1.0,2.75,0.0,0.79,12.44
2,2024-01-18 21:32:25,3,1.44,239,72,Brooklyn,1,8.15,0.5,1.0,0.0,0.0,1.74,11.39
2,2024-01-18 12:20:42,2,4.55,130,150,Queens,1,15.25,0.5,1.0,0.0,0.0,1.96,18.71
1,2024-01-18 11:31:05,4,1.56,170,160,Manhattan,1,10.37,0.5,1.0,2.75,0.0,1.38,16.0
1,2024-01-28 06:45:17,2,2.88,213,5,Queens,1,9.55,0.5,1.0,0.0,0.0,1.25,12.3
1,2024-01-28 20:56:43,6,5.8,104,109,Brooklyn,1,19.81,0.5,1.0,0.0,0.0,2.67,23.98
2,2024-01-02 18:15:18,4,3.56,116,134,Queens,1,16.17,0.5,1.0,0.0,0.0,3.41,21.08
2,2024-01-13 16:05:15,6,1.92,5,147,Manhattan,1,10.62,0.5,1.0,2.75,0.0,2.07,16.94
2,2024-01-18 07:43:13,5,2.49,241,244,Brooklyn,1,13.74,0.5,1.0,0.0,0.0,3.04,18.28
1,2024-01-21 12:42:37,3,3.4,167,220,Queens,1,13.01,0.5,1.0,0.0,0.0,2.03,16.54
2,2024-01-04 22:41:41,1,2.55,66,175,Manhattan,1,10.94,0.5,1.0,2.75,0.0,1.47,16.66
2,2024-01-04 10:42:15,3,1.06,111,87,Bronx,1,8.04,0.5,1.0,0.0,0.0,1.09,10.63
1,2024-01-20 15:47:28,1,4.65,94,94,Queens,1,15.98,0.5,1.0,0.0,0.0,1.93,19.41
2,2024-01-11 20:07:31,1,2.15,64,26,Manhattan,1,14.72,0.5,1.0,2.75,0.0,1.63,20.6
1,2024-01-05 19:48:17,1,3.81,96,80,Brooklyn,1,15.02,0.5,1.0,0.0,0.0,2.79,19.31
1,2024-01-09 08:14:25,1,1.9,96,2,Queens,1,10.48,0.5,1.0,0.0,0.0,2.45,14.43
1,2024-01-07 19:43:30,2,3.02,107,62,Brooklyn,1,11.43,0.5,1.0,0.0,0.0,1.8,14.73
2,2024-01-19 19:48:25,6,11.73,120,238,Manhattan,1,45.4,0.5,1.0,2.75,0.0,7.3,56.95
2,2024-01-25 18:44:27,1,6.24,122,182,Manhattan,2,26.8,0.5,1.0,2.75,0.0,0.11,31.16
2,2024-01-03 08:57:27,5,1.96,46,47,Brooklyn,1,10.58,0.5,1.0,0.0,0.0,2.14,14.22
1,2024-01-15 18:12:34,1,8.53,144,102,Bronx,1,27.97,0.5,1.0,0.0,0.0,3.88,33.35
1,2024-01-06 19:09:57,2,3.09,5,213,Brooklyn,1,13.45,0.5,1.0,0.0,0.0,3.13,18.08
1,2024-01-04 07:35:18,5,6.66,240,254,Queens,1,22.96,0.5,1.0,0.0,0.0,2.59,27.05
2,2024-01-11 16:13:32,3,0.98,23,79,Brooklyn,2,10.82,0.5,1.0,0.0,0.0,0.23,12.55
1,2024-01-04 11:48:21,1,2.97,33,152,Manhattan,2,14.78,0.5,1.0,2.75,0.0,0.44,19.47
2,2024-01-24 15:39:46,3,3.8,29,14,Manhattan,1,19.56,0.5,1.0,2.75,0.0,3.29,27.1
2,2024-01-05 16:01:29,1,3.93,45,210,Manhattan,1,18.52,0.5,1.0,2.75,0.0,3.13,25.9
1,2024-01-08 21:19:25,1,1.95,204,56,Queens,2,10.3,0.5,1.0,0.0,0.0,0.24,12.04
2,2024-01-09 08:39:11,1,6.19,132,94,Queens,2,26.54,0.5,1.0,0.0,0.0,0.69,28.73
1,2024-01-13 09:47:04,2,5.74,191,160,Manhattan,2,20.01,0.5,1.0,2.75,0.0,0.6,24.86
2,2024-01-09 03:08:54,4,4.1,204,126,Brooklyn,1,15.42,0.5,1.0,0.0,0.0,3.01,19.93
2,2024-01-03 20:23:41,5,3.52,94,63,Queens,1,14.31,0.5,1.0,0.0,0.0,3.34,19.15
1,2024-01-06 21:28:32,1,1.95,96,252,Queens,1,7.2,0.5,1.0,0.0,0.0,0.87,9.57
1,2024-01-04 20:57:01,4,3.58,63,222,Queens,2,17.81,0.5,1.0,0.0,0.0,0.31,19.62
2,2024-01-06 16:37:29,2,1.19,13,7,Manhattan,1,8.15,0.5,1.0,2.75,0.0,1.08,13.48
1,2024-01-25 17:40:20,2,2.11,42,240,Manhattan,1,13.41,0.5,1.0,2.75,0.0,3.3,20.96
1,2024-01-19 12:09:25,1,2.92,78,175,Queens,1,12.74,0.5,1.0,0.0,0.0,1.42,15.66
2,2024-01-17 17:32:55,2,1.99,18,2,Queens,1,10.26,0.5,1.0,0.0,0.0,2.43,14.19
1,2024-01-27 21:50:53,6,1.35,119,99,Manhattan,2,9.33,0.5,1.0,2.75,0.0,0.04,13.62
2,2024-01-26 12:49:22,1,2.21,125,155,Manhattan,1,13.36,0.5,1.0,2.75,0.0,2.53,20.14
2,2024-01-05 20:17:18,5,1.72,192,246,Queens,1,8.05,0.5,1.0,0.0,0.0,1.16,10.71
1,2024-01-11 13:13:53,2,0.46,83,188,Brooklyn,2,4.87,0.5,1.0,0.0,0.0,0.06,6.43
2,2024-01-25 09:55:59,2,2.98,89,141,Manhattan,2,19.22,0.5,1.0,2.75,0.0,0.51,23.98
1,2024-01-11 11:34:43,1,5.69,28,151,Manhattan,2,24.07,0.5,1.0,2.75,0.0,0.03,28.35
1,2024-01-21 11:22:49,3,1.96,44,171,Manhattan,2,10.1,0.5,1.0,2.75,0.0,0.29,14.64
2,2024-01-12 09:26:21,2,7.77,76,205,Manhattan,2,30.31,0.5,1.0,2.75,0.0,0.52,35.08
2,2024-01-28 07:15:37,1,4.85,254,224,Bronx,1,15.89,0.5,1.0,0.0,0.0,1.98,19.37
2,2024-01-24 19:00:36,5,3.8,199,50,Queens,1,15.24,0.5,1.0,0.0,0.0,3.53,20.27
1,2024-01-25 18:09:47,6,1.81,78,91,Manhattan,2,13.01,0.5,1.0,2.75,0.0,0.0,17.26
1,2024-01-09 19:12:11,2,15.93,87,226,Bronx,2,51.55,0.5,1.0,0.0,0.0,1.3,54.35
1,2024-01-04 17:07:59,1,1.81,255,174,Bronx,1,8.0,0.5,1.0,0.0,0.0,0.89,10.39
1,2024-01-18 19:04:13,5,10.14,162,175,LGA Airport,1,34.36,0.5,1.0,0.0,0.0,4.01,39.87
2,2024-01-05 19:51:22,4,13.05,147,57,LGA Airport,2,42.45,0.5,1.0,0.0,0.0,0.48,44.43
1,2024-01-21 16:16:57,3,0.92,100,256,Manhattan,2,8.35,0.5,1.0,2.75,0.0,0.17,12.77
1,2024-01-17 17:26:09,6,2.03,3,263,Manhattan,2,13.98,0.5,1.0,2.75,0.0,0.22,18.45
1,2024-01-19 09:18:04,5,1.17,116,58,Brooklyn,1,9.18,0.5,1.0,0.0,0.0,1.89,12.57
1,2024-01-20 07:16:13,2,5.85,163,102,Manhattan,1,18.64,0.5,1.0,2.75,0.0,3.07,25.96
1,2024-01-09 09:01:57,3,3.75,201,224,Manhattan,1,17.05,0.5,1.0,2.75,0.0,3.92,25.22
2,2024-01-27 21:14:12,1,1.79,258,55,Queens,1,9.85,0.5,1.0,0.0,0.0,1.83,13.18
1,2024-01-01 20:03:06,2,1.69,201,111,Brooklyn,1,9.69,0.5,1.0,0.0,0.0,1.57,12.76
1,2024-01-18 09:21:08,6,4.1,236,24,Queens,1,16.72,0.5,1.0,0.0,0.0,2.82,21.04
1,2024-01-09 17:53:58,2,14.03,198,152,JFK Airport,1,71.18,0.5,1.0,0.0,6.94,11.06,90.68
2,2024-01-06 11:29:48,1,2.9,34,261,Manhattan,2,15.2,0.5,1.0,2.75,0.0,0.26,19.71
1,2024-01-10 06:55:23,5,1.03,235,170,Brooklyn,2,7.69,0.5,1.0,0.0,0.0,0.19,9.38
2,2024-01-08 16:11:37,5,16.67,203,79,LGA Airport,1,51.52,0.5,1.0,0.0,0.0,11.52,64.54
2,2024-01-07 10:07:53,4,1.42,64,127,Manhattan,1,7.4,0.5,1.0,2.75,0.0,1.72,13.37
2,2024-01-11 17:00:51,6,2.64,36,176,Manhattan,1,18.36,0.5,1.0,2.75,0.0,4.37,26.98
1,2024-01-07 19:16:17,2,2.08,210,36,Queens,1,11.39,0.5,1.0,0.0,0.0,2.0,14.89
2,2024-01-11 20:21:16,4,0.0,198,50,Manhattan,1,21.2,0.5,1.0,2.75,0.0,4.74,30.19
2,2024-01-17 19:44:11,4,1.75,77,28,Queens,1,11.94,0.5,1.0,0.0,0.0,2.91,16.35
2,2024-01-22 11:20:49,6,4.51,85,22,Queens,2,20.26,0.5,1.0,0.0,0.0,0.52,22.28
2,2024-01-19 13:12:40,1,2.6,104,5,Staten Island,1,11.63,0.5,1.0,0.0,0.0,2.09,15.22
1,2024-01-25 22:34:19,2,1.23,215,55,Manhattan,1,10.39,0.5,1.0,2.75,0.0,1.68,16.32
1,2024-01-22 09:16:23,2,2.4,125,124,Manhattan,2,13.73,0.5,1.0,2.75,0.0,0.13,18.11
1,2024-01-14 16:00:03,4,22.84,154,11,JFK Airport,1,74.57,0.5,1.0,0.0,0.0,8.02,84.09
1,2024-01-16 15:24:09,4,2.55,189,190,Brooklyn,1,9.68,0.5,1.0,0.0,0.0,2.3,13.48
2,2024-01-21 19:08:06,1,0.82,221,99,Bronx,2,6.25,0.5,1.0,0.0,0.0,0.15,7.9
2,2024-01-13 20:11:00,4,1.46,49,160,Brooklyn,1,8.91,0.5,1.0,0.0,0.0,1.9,12.31
1,2024-01-01 13:07:01,5,3.27,19,17,Brooklyn,1,11.2,0.5,1.0,0.0,0.0,1.36,14.06
2,2024-01-01 16:31:16,2,0.52,96,193,Manhattan,2,9.33,0.5,1.0,2.75,0.0,0.08,13.66
2,2024-01-07 07:48:53,1,14.55,63,239,LGA Airport,1,45.03,0.5,1.0,0.0,6.94,7.56,61.03
1,2024-01-23 10:29:03,2,2.38,212,59,Queens,2,10.78,0.5,1.0,0.0,0.0,0.02,12.3
2,2024-01-19 19:00:18,2,1.9,38,160,Brooklyn,2,9.89,0.5,1.0,0.0,0.0,0.1,11.49
1,2024-01-11 11:27:30,2,2.63,94,86,Manhattan,1,12.55,0.5,1.0,2.75,0.0,2.63,19.43
2,2024-01-11 17:30:36,4,2.94,77,8,Manhattan,1,16.68,0.5,1.0,2.75,0.0,3.06,23.99
2,2024-01-07 14:05:46,1,3.05,232,196,Bronx,1,9.68,0.5,1.0,0.0,0.0,1.7,12.88
1,2024-01-10 08:42:40,4,2.22,140,179,Queens,1,12.57,0.5,1.0,0.0,0.0,1.97,16.04
1,2024-01-08 13:28:27,1,4.91,10,187,Brooklyn,1,15.46,0.5,1.0,0.0,0.0,2.66,19.62
1,2024-01-02 12:08:09,6,0.57,137,192,Manhattan,2,9.99,0.5,1.0,2.75,0.0,0.05,14.29
1,2024-01-11 12:54:22,5,1.75,220,27,Queens,1,7.4,0.5,1.0,0.0,0.0,1.85,10.75
2,2024-01-08 18:53:33,2,4.98,228,248,Brooklyn,2,17.51,0.5,1.0,0.0,0.0,0.48,19.49
1,2024-01-16 13:01:03,5,8.38,36,5,Manhattan,2,32.29,0.5,1.0,2.75,0.0,0.66,37.2
1,2024-01-07 10:15:32,4,0.83,169,96,Brooklyn,2,4.26,0.5,1.0,0.0,0.0,0.01,5.77
1,2024-01-28 11:48:42,6,8.53,151,85,Manhattan,1,26.24,0.5,1.0,2.75,0.0,5.22,35.71
1,2024-01-25 22:54:32,1,2.73,187,9,Queens,1,10.86,0.5,1.0,0.0,0.0,1.57,13.93
2,2024-01-17 15:19:41,3,1.1,200,207,Manhattan,2,11.08,0.5,1.0,2.75,0.0,0.12,15.45
2,2024-01-11 17:17:58,4,2.32,6,92,Queens,1,13.49,0.5,1.0,0.0,0.0,2.29,17.28
1,2024-01-19 09:58:56,2,5.73,238,45,Manhattan,1,21.16,0.5,1.0,2.75,0.0,4.19,29.6
1,2024-01-15 16:59:19,2,1.33,184,138,Manhattan,1,8.1,0.5,1.0,2.75,0.0,1.22,13.57
1,2024-01-21 15:44:33,1,2.93,235,95,Bronx,2,10.61,0.5,1.0,0.0,0.0,0.28,12.39
2,2024-01-23 13:30:58,2,2.87,77,26,Manhattan,1,11.68,0.5,1.0,2.75,0.0,2.12,18.05
2,2024-01-22 22:11:45,2,2.03,185,97,Manhattan,1,14.92,0.5,1.0,2.75,0.0,2.79,21.96
1,2024-01-12 19:12:12,2,0.7,164,33,Manhattan,1,12.02,0.5,1.0,2.75,0.0,1.59,17.86
1,2024-01-17 20:34:45,5,1.76,61,54,Manhattan,1,15.29,0.5,1.0,2.75,0.0,2.96,22.5
1,2024-01-18 12:54:26,1,1.43,235,168,Bronx,1,8.75,0.5,1.0,0.0,0.0,2.1,12.35
2,2024-01-15 05:48:30,5,14.94,182,169,LGA Airport,2,45.08,0.5,1.0,0.0,0.0,0.88,47.46
2,2024-01-28 18:09:14,1,4.1,64,207,Queens,1,12.74,0.5,1.0,0.0,0.0,1.83,16.07
2,2024-01-04 07:04:45,2,12.44,27,139,JFK Airport,2,74.33,0.5,1.0,0.0,6.94,0.28,83.05
2,2024-01-13 07:24:06,6,3.36,37,38,Manhattan,2,11.28,0.5,1.0,2.75,0.0,0.25,15.78
1,2024-01-14 12:19:46,4,3.71,100,126,Queens,1,15.49,0.5,1.0,0.0,0.0,3.46,20.45
2,2024-01-17 16:46:15,6,0.57,44,58,Manhattan,1,11.09,0.5,1.0,2.75,0.0,1.43,16.77
1,2024-01-09 10:36:36,3,3.58,166,78,Bronx,1,12.2,0.5,1.0,0.0,0.0,1.45,15.15
1,2024-01-22 09:54:23,1,3.66,234,236,Brooklyn,2,14.68,0.5,1.0,0.0,0.0,0.1,16.28
1,2024-01-13 15:21:25,2,1.59,23,230,Queens,1,8.32,0.5,1.0,0.0,0.0,1.98,11.8
2,2024-01-15 06:18:29,6,2.74,228,183,Queens,2,10.56,0.5,1.0,0.0,0.0,0.2,12.26
1,2024-01-17 18:02:01,1,1.09,82,184,Manhattan,1,8.8,0.5,1.0,2.75,0.0,1.66,14.71
1,2024-01-04 11:35:24,2,5.17,61,119,Manhattan,1,24.23,0.5,1.0,2.75,0.0,5.26,33.74
1,2024-01-20 20:11:18,4,2.17,94,133,Manhattan,2,10.5,0.5,1.0,2.75,0.0,0.1,14.85
1,2024-01-25 08:51:56,5,1.97,43,55,Queens,1,11.46,0.5,1.0,0.0,0.0,1.48,14.44
1,2024-01-11 16:15:16,4,0.88,29,42,Queens,1,10.0,0.5,1.0,0.0,0.0,1.78,13.28
2,2024-01-26 07:11:09,1,2.28,80,3,Brooklyn,2,11.6,0.5,1.0,0.0,0.0,0.04,13.14
1,2024-01-27 00:06:25,2,1.47,58,249,Queens,1,5.86,0.5,1.0,0.0,0.0,1.06,8.42
2,2024-01-26 20:40:50,1,3.74,79,36,Brooklyn,1,16.04,0.5,1.0,0.0,0.0,1.73,19.27
2,2024-01-21 07:42:45,2,9.2,198,257,Queens,1,32.4,0.5,1.0,0.0,0.0,4.15,38.05
2,2024-01-15 09:23:27,3,1.13,87,10,Manhattan,1,12.09,0.5,1.0,2.75,0.0,2.2,18.54
2,2024-01-16 22:32:01,2,3.16,180,243,Manhattan,2,14.65,0.5,1.0,2.75,0.0,0.2,19.1
2,2024-01-14 09:23:49,6,4.11,245,169,Manhattan,1,18.49,0.5,1.0,2.75,0.0,4.18,26.92
1,2024-01-19 10:31:13,1,0.27,46,59,Manhattan,2,10.03,0.5,1.0,2.75,0.0,0.27,14.55
1,2024-01-19 18:27:51,1,6.53,69,259,Bronx,2,23.1,0.5,1.0,0.0,0.0,0.39,24.99
2,2024-01-28 04:24:51,2,0.86,92,154,Queens,1,9.19,0.5,1.0,0.0,0.0,2.09,12.78
1,2024-01-13 11:13:33,4,1.41,47,199,Manhattan,1,7.33,0.5,1.0,2.75,0.0,1.74,13.32
1,2024-01-02 22:14:39,6,0.97,108,49,Manhattan,2,8.44,0.5,1.0,2.75,0.0,0.18,12.87
2,2024-01-17 22:51:38,1,0.94,47,107,Manhattan,1,10.57,0.5,1.0,2.75,0.0,2.06,16.88
1,2024-01-15 11:21:16,6,2.24,98,38,Manhattan,1,9.95,0.5,1.0,2.75,0.0,1.62,15.82
1,2024-01-01 07:37:03,1,1.75,69,132,Bronx,2,11.92,0.5,1.0,0.0,0.0,0.32,13.74
1,2024-01-08 11:00:13,5,6.62,8,151,Bronx,1,23.11,0.5,1.0,0.0,0.0,2.76,27.37
2,2024-01-08 14:39:18,1,4.29,84,114,Queens,1,13.5,0.5,1.0,0.0,0.0,3.35,18.35
1,2024-01-06 12:59:21,2,0.77,28,47,Manhattan,1,11.06,0.5,1.0,2.75,0.0,1.68,16.99
2,2024-01-10 19:47:11,1,4.25,57,122,Bronx,1,15.81,0.5,1.0,0.0,0.0,1.83,19.14
2,2024-01-08 16:27:26,1,4.63,130,111,Manhattan,1,21.74,0.5,1.0,2.75,0.0,3.05,29.04
2,2024-01-08 15:00:39,1,2.65,256,146,Queens,2,10.39,0.5,1.0,0.0,0.0,0.05,11.94
2,2024-01-14 22:33:07,2,3.97,238,250,Manhattan,1,16.82,0.5,1.0,2.75,0.0,3.14,24.21
2,2024-01-09 17:13:15,3,1.47,216,58,Brooklyn,1,9.45,0.5,1.0,0.0,0.0,1.93,12.88
1,2024-01-24 20:40:56,2,2.44,57,259,Manhattan,1,13.66,0.5,1.0,2.75,0.0,2.53,20.44
1,2024-01-02 05:09:07,1,3.13,236,164,Queens,1,12.6,0.5,1.0,0.0,0.0,1.98,16.08
2,2024-01-12 21:32:53,3,2.91,84,152,Brooklyn,1,10.2,0.5,1.0,0.0,0.0,1.5,13.2
2,2024-01-03 21:10:37,4,1.05,181,201,Manhattan,1,7.23,0.5,1.0,2.75,0.0,1.24,12.72
2,2024-01-17 12:51:01,5,0.93,173,172,Manhattan,1,7.1,0.5,1.0,2.75,0.0,0.84,12.19
1,2024-01-11 10:20:51,6,2.74,210,57,Manhattan,1,15.12,0.5,1.0,2.75,0.0,3.16,22.53
2,2024-01-05 13:37:49,5,0.9,16,161,Brooklyn,1,3.87,0.5,1.0,0.0,0.0,0.71,6.08
1,2024-01-27 09:06:05,1,2.28,205,192,Queens,1,11.28,0.5,1.0,0.0,0.0,1.59,14.37
2,2024-01-01 16:26:23,2,5.54,207,225,Manhattan,1,22.45,0.5,1.0,2.75,0.0,4.04,30.74
1,2024-01-01 09:18:52,2,1.51,166,64,Bronx,1,8.52,0.5,1.0,0.0,0.0,1.47,11.49
1,2024-01-10 21:28:30,1,9.11,120,177,JFK Airport,2,71.92,0.5,1.0,0.0,6.94,0.92,81.28
2,2024-01-11 21:58:22,2,2.39,25,157,Manhattan,1,10.75,0.5,1.0,2.75,0.0,1.28,16.28
